
**================== PSO Parameters Used ==================**
seed1:20402
seed2:545
dimension : 25
num_particles: 50
max_num_iterations per run allowed: 500
maxRun for multi-run PSO: 10
total wall-clock time: 47.000000
best rmse : 0.822159

**================= Optimal Model Parameters =================**
5000.000000
2.225784
-2372.233073
5000.000000
0.064357
0.000000
4.000000
7.000000
12655.994092
3.504197
7177.227956
0.000000
0.848487
1.999997
4.000000
9.000000
4999.992501
2.281844
8288.759830
9545.439988
1.999997
0.316026
5.000000
10.000000
-0.282205

**================= DFT Energy and Fitted Energy =================**
18.606217	18.606217	18.000000	18.400324	0.397174	0.020180
20.604704	20.604704	20.000000	20.400324	0.323385	0.013469
23.602915	23.602915	23.000000	23.400324	0.246409	0.007853
26.601529	26.601529	26.000000	26.400324	0.194352	0.004879
29.600424	29.600424	29.000000	29.400324	0.157521	0.003187
32.599523	32.599523	32.000000	32.400324	0.130510	0.002169
35.598773	35.598773	35.000000	35.400324	0.110138	0.001526
2.336912	2.336912	2.800000	2.399676	5.547574	6.258080
2.384239	2.384239	2.850000	2.449676	2.890166	3.162711
2.431673	2.431673	2.900000	2.499676	0.613472	0.572869
2.479208	2.479208	2.950000	2.549676	-1.327147	-1.585245
2.526837	2.526837	3.000000	2.599676	-2.967040	-3.374103
2.622362	2.622362	3.100000	2.699676	-5.506741	-6.048617
2.718208	2.718208	3.200000	2.799676	-7.271685	-7.789102
2.814344	2.814344	3.300000	2.899676	-8.451606	-8.844479
2.910740	2.910740	3.400000	2.999676	-9.174409	-9.399552
3.007371	3.007371	3.500000	3.099676	-9.589352	-9.592428
3.104215	3.104215	3.600000	3.199676	-9.769468	-9.526720
3.201254	3.201254	3.700000	3.299676	-9.761388	-9.280279
3.298470	3.298470	3.800000	3.399676	-9.627050	-8.911538
3.395847	3.395847	3.900000	3.499676	-9.407803	-8.464211
3.493372	3.493372	4.000000	3.599676	-9.139562	-7.970795
3.688821	3.688821	4.200000	3.799676	-8.489698	-6.934929
3.884733	3.884733	4.400000	3.999676	-7.800921	-5.925999
4.179327	4.179327	4.700000	4.299676	-6.812254	-4.582375
4.474639	4.474639	5.000000	4.599676	-5.945378	-3.490133
4.968075	4.968075	5.500000	5.099676	-4.757978	-2.183151
5.462704	5.462704	6.000000	5.599676	-3.875376	-1.358756
6.454447	6.454447	7.000000	6.599676	-2.745909	-0.530905
7.448397	7.448397	8.000000	7.599676	-2.047362	-0.208211
9.440133	9.440133	10.000000	9.599676	-1.279462	-0.022241
12.432713	12.432713	13.000000	12.599676	-0.756383	0.013339
16.427030	16.427030	17.000000	16.599676	-0.440911	0.010332
20.923233	20.923233	21.500000	21.099676	-0.272806	0.005584
26.420347	26.420347	27.000000	26.599676	-0.170566	0.002724
32.418316	32.418316	33.000000	32.599676	-0.112122	0.001373
3.198218	3.198218	3.124907	3.100007	5.046914	4.845603
3.246705	3.246705	3.174514	3.150007	4.344226	4.117725
3.295238	3.295238	3.224134	3.200007	3.739206	3.484500
3.343815	3.343815	3.273766	3.250007	3.221878	2.934501
3.392432	3.392432	3.323408	3.300007	2.776747	2.457652
3.441089	3.441089	3.373061	3.350006	2.395936	2.045067
3.489784	3.489784	3.422724	3.400006	2.070896	1.688901
3.587282	3.587282	3.522079	3.500006	1.539385	1.118972
3.684915	3.684915	3.621469	3.600006	1.161089	0.701718
3.782670	3.782670	3.720892	3.700006	0.883351	0.401227
3.880541	3.880541	3.820346	3.800006	0.695455	0.189576
3.978517	3.978517	3.919827	3.900006	0.557418	0.045084
4.076591	4.076591	4.019333	4.000005	0.460084	-0.049045
4.174757	4.174757	4.118864	4.100005	0.401313	-0.105791
4.273008	4.273008	4.218417	4.200005	0.356088	-0.135152
4.371338	4.371338	4.317990	4.300005	0.329208	-0.144792
4.469742	4.469742	4.417583	4.400005	0.308683	-0.140561
4.568216	4.568216	4.517194	4.500005	0.297741	-0.126891
5.061482	5.061482	5.015480	5.000004	0.302665	-0.007675
5.358040	5.358040	5.314606	5.300004	0.315759	0.059800
5.654962	5.654962	5.613826	5.600004	0.318870	0.110658
5.952193	5.952193	5.913124	5.900004	0.320579	0.144932
6.249688	6.249688	6.212491	6.200003	0.301863	0.165432
6.547411	6.547411	6.511915	6.500003	0.276191	0.175483
6.845334	6.845334	6.811391	6.800003	0.248389	0.178056
7.143430	7.143430	7.110910	7.100003	0.240266	0.175526
7.441680	7.441680	7.410468	7.400003	0.225504	0.169681
7.740064	7.740064	7.710061	7.700003	0.219193	0.161815
8.038569	8.038569	8.009684	8.000003	0.193977	0.152840
8.536310	8.536310	8.509115	8.500003	0.162710	0.137020
9.034301	9.034301	9.008609	9.000002	0.122125	0.121512
9.532502	9.532502	9.508157	9.500002	0.126514	0.107134
10.030882	10.030882	10.007749	10.000002	0.117621	0.094199
10.529416	10.529416	10.507380	10.500002	0.114238	0.082762
11.028082	11.028082	11.007045	11.000002	0.104542	0.072749
3.105708	3.105708	3.601540	3.201216	-9.770754	-9.524124
3.075158	3.136788	3.601540	3.201490	-9.771819	-9.530242
3.045190	3.168343	3.601540	3.202313	-9.781463	-9.548474
3.015858	3.200322	3.601540	3.203682	-9.806989	-9.578447
2.987218	3.232674	3.601540	3.205596	-9.840974	-9.619550
2.959326	3.265349	3.601540	3.208051	-9.882124	-9.670939
2.932237	3.298298	3.601540	3.211043	-9.927405	-9.731552
2.906007	3.331474	3.601540	3.214566	-9.978737	-9.800130
2.880691	3.364830	3.601540	3.218616	-10.036541	-9.875230
2.856346	3.398320	3.601540	3.223184	-10.099686	-9.955253
2.833026	3.431901	3.601540	3.228263	-10.165543	-10.038471
2.810787	3.465530	3.601540	3.233845	-10.231382	-10.123049
2.789680	3.499164	3.601540	3.239920	-10.299619	-10.207077
2.769758	3.532764	3.601540	3.246477	-10.359623	-10.288598
2.751071	3.566290	3.601540	3.253507	-10.415298	-10.365639
2.733667	3.599703	3.601540	3.260998	-10.465240	-10.436235
2.717593	3.632967	3.601540	3.268936	-10.508339	-10.498460
2.702892	3.666045	3.601540	3.277310	-10.543862	-10.550445
2.689605	3.698904	3.601540	3.286106	-10.567667	-10.590405
2.677768	3.731509	3.601540	3.295310	-10.578475	-10.616655
2.675040	3.739616	3.601540	3.297673	-10.579011	-10.620888
2.672405	3.747705	3.601540	3.300060	-10.578564	-10.624143
2.669864	3.755776	3.601540	3.302471	-10.577131	-10.626395
2.667416	3.763827	3.601540	3.304907	-10.574713	-10.627624
2.658579	3.795827	3.601540	3.314882	-10.555315	-10.621869
2.651283	3.827479	3.601540	3.325219	-10.518363	-10.598082
2.645549	3.858753	3.601540	3.335904	-10.463061	-10.555097
2.641394	3.889621	3.601540	3.346919	-10.388666	-10.491896
2.638832	3.920054	3.601540	3.358248	-10.294649	-10.407611
2.639430	3.994066	3.601540	3.387832	-9.969702	-10.100336
2.650002	4.064810	3.601540	3.419001	-9.509318	-9.650330
2.670351	4.131929	3.601540	3.451478	-8.923730	-9.056989
2.700103	4.195097	3.601540	3.484984	-8.213618	-8.326220
2.738728	4.254021	3.601540	3.519237	-7.393434	-7.470395
2.785572	4.308434	3.601540	3.553959	-6.477829	-6.507778
2.839881	4.358099	3.601540	3.588876	-5.489895	-5.461302
2.900835	4.402805	3.601540	3.623720	-4.458115	-4.356803
2.967576	4.442365	3.601540	3.658233	-3.399390	-3.221040
3.039232	4.476619	3.601540	3.692164	-2.332650	-2.079814
3.114939	4.505430	3.601540	3.725275	-1.271775	-0.956475
3.193853	4.528684	3.601540	3.757338	-0.247310	0.129060
3.275164	4.546291	3.601540	3.788139	0.750465	1.160769
3.358103	4.558182	3.601540	3.817477	1.700505	2.126558
3.441943	4.564312	3.601540	3.845165	2.596800	3.017956
3.526005	4.564658	3.601540	3.871030	3.433909	3.829636
3.609656	4.559218	3.601540	3.894912	4.202643	4.558829
3.692308	4.548013	3.601540	3.916668	4.905728	5.204727
3.163026	3.163026	3.126298	3.075893	4.413646	4.143383
3.192152	3.192152	3.155763	3.105836	3.990607	3.711421
3.221294	3.221294	3.185238	3.135780	3.604175	3.315122
3.250452	3.250452	3.214723	3.165725	3.252246	2.951815
3.279624	3.279624	3.244217	3.195671	2.932508	2.619018
3.308812	3.308812	3.273720	3.225619	2.638495	2.314434
3.338014	3.338014	3.303232	3.255567	2.373244	2.035931
3.367230	3.367230	3.332753	3.285516	2.132878	1.781534
3.396459	3.396459	3.362282	3.315466	1.914761	1.549410
3.425702	3.425702	3.391820	3.345417	1.716585	1.337859
3.454958	3.454958	3.421365	3.375369	1.535683	1.145307
3.484227	3.484227	3.450919	3.405322	1.358000	0.970291
3.533035	3.533035	3.500192	3.455245	1.118838	0.713933
3.581876	3.581876	3.549485	3.505170	0.917478	0.496885
3.630749	3.630749	3.598797	3.555097	0.744695	0.314143
3.679652	3.679652	3.648129	3.605026	0.599634	0.161294
3.728584	3.728584	3.697478	3.654958	0.477517	0.034451
3.777544	3.777544	3.746844	3.704891	0.376245	-0.069808
3.826530	3.826530	3.796227	3.754826	0.298568	-0.154494
3.875543	3.875543	3.845626	3.804762	0.234068	-0.222258
3.924581	3.924581	3.895041	3.854700	0.179561	-0.275428
3.973643	3.973643	3.944470	3.904640	0.134691	-0.316049
4.071834	4.071834	4.043370	4.004524	0.071140	-0.366603
4.170112	4.170112	4.142323	4.104414	0.041742	-0.385773
4.268470	4.268470	4.241325	4.204309	0.023704	-0.382627
4.366902	4.366902	4.340373	4.304209	0.020322	-0.364063
4.465404	4.465404	4.439464	4.404113	0.019968	-0.335291
4.563971	4.563971	4.538595	4.504022	0.027661	-0.300210
4.662600	4.662600	4.637763	4.603935	0.043750	-0.261710
4.761285	4.761285	4.736965	4.703851	0.051460	-0.221895
4.860024	4.860024	4.836201	4.803771	0.069428	-0.182275
4.958814	4.958814	4.935468	4.903694	0.089204	-0.143901
5.057651	5.057651	5.034763	5.003620	0.104098	-0.107478
5.304935	5.304935	5.283119	5.253448	0.143297	-0.027419
5.552462	5.552462	5.531622	5.503291	0.177115	0.035537
5.800201	5.800201	5.780254	5.753148	0.191778	0.082388
6.048127	6.048127	6.029000	6.003017	0.196728	0.115520
6.296216	6.296216	6.277845	6.252897	0.196866	0.137613
6.544451	6.544451	6.526779	6.502785	0.184285	0.151153
6.792815	6.792815	6.775791	6.752682	0.169647	0.158250
7.041295	7.041295	7.024873	7.002586	0.173003	0.160612
7.538557	7.538557	7.523220	7.502414	0.159631	0.156162
8.036158	8.036158	8.021773	8.002263	0.144295	0.145104
8.534040	8.534040	8.520495	8.502130	0.108373	0.131504
9.032156	9.032156	9.019359	9.002012	0.087586	0.117508
9.530469	9.530469	9.518342	9.501906	0.097027	0.104180
10.028950	10.028950	10.017427	10.001811	0.092285	0.091987
10.527575	10.527575	10.516598	10.501724	0.092276	0.081084
11.026325	11.026325	11.015845	11.001646	0.085530	0.071460
2.218593	3.708800	2.900000	2.927501	4.259424	3.567775
2.266828	3.758171	2.950000	2.977039	2.588211	1.920722
2.315137	3.807557	3.000000	3.026592	1.182584	0.566211
2.363517	3.856960	3.050000	3.076160	0.011021	-0.543853
2.411963	3.906378	3.100000	3.125741	-0.959297	-1.449025
2.460472	3.955810	3.150000	3.175336	-1.765855	-2.182023
2.509038	4.005257	3.200000	3.224943	-2.425341	-2.770050
2.557660	4.054717	3.250000	3.274562	-2.956508	-3.235842
2.606335	4.104190	3.300000	3.324193	-3.386187	-3.598483
2.703828	4.203174	3.400000	3.423486	-3.981197	-4.076188
2.801498	4.302204	3.500000	3.522820	-4.312791	-4.304582
2.899327	4.401279	3.600000	3.622190	-4.457168	-4.357068
2.997300	4.500394	3.700000	3.721594	-4.468995	-4.287239
3.095402	4.599548	3.800000	3.821029	-4.387525	-4.134432
3.193621	4.698738	3.900000	3.920492	-4.244685	-3.927567
3.291948	4.797961	4.000000	4.019983	-4.064256	-3.687869
3.390373	4.897216	4.100000	4.119497	-3.850495	-3.430830
3.488887	4.996501	4.200000	4.219035	-3.633241	-3.167644
3.784898	5.294516	4.500000	4.517772	-2.985919	-2.409321
4.279484	5.791664	5.000000	5.016000	-2.098930	-1.413013
4.775198	6.289264	5.500000	5.514550	-1.468287	-0.771967
5.271721	6.787217	6.000000	6.013340	-1.060076	-0.390068
6.266427	7.783910	7.000000	7.011438	-0.612484	-0.049890
7.262587	8.781354	8.000000	8.010010	-0.367564	0.049174
8.259675	9.779321	9.000000	9.008899	-0.276593	0.069967
9.257391	10.777665	10.000000	10.008010	-0.172931	0.066689
10.255552	11.776290	11.000000	11.007282	-0.113178	0.057178
11.254040	12.775130	12.000000	12.006676	-0.120213	0.047203
12.252774	13.774138	13.000000	13.006162	-0.081324	0.038456
