
**================== PSO Parameters Used ==================**
seed1:20189
seed2:20026
dimension : 16
num_particles: 50
max_num_iterations per run allowed: 500
maxRun for multi-run PSO: 10
total wall-clock time: 17.000000
best rmse : 1.388316

**================= Optimal Model Parameters =================**
3829.685437
2.760706
-2277.671080
12319.085216
1.745293
1.395664
3.000000
8.000000
4938.689126
2.194215
6406.684111
4695.773204
2.691284
0.000000
3.000000
7.000000

**================= DFT Energy and Fitted Energy =================**
3.288620	1.950000	2.913679	3.105246	3.147829
3.336594	2.000000	2.963679	0.385994	0.908047
3.432715	2.100000	3.063679	-3.731421	-2.542775
3.529052	2.200000	3.163679	-6.489670	-4.918358
3.625588	2.300000	3.263679	-8.262641	-6.496818
3.722306	2.400000	3.363679	-9.335351	-7.487434
3.819193	2.500000	3.463679	-9.915668	-8.047593
3.916237	2.600000	3.563679	-10.145486	-8.295516
4.013426	2.700000	3.663679	-10.136182	-8.319843
4.110750	2.800000	3.763679	-9.958420	-8.186864
4.305765	3.000000	3.963679	-9.314820	-7.633833
4.501218	3.200000	4.163679	-8.502609	-6.896603
4.893227	3.600000	4.563679	-6.867020	-5.359266
5.286433	4.000000	4.963679	-5.487407	-4.040301
5.779252	4.500000	5.463679	-4.196017	-2.794462
6.273207	5.000000	5.963679	-3.279862	-1.920296
7.263600	6.000000	6.963679	-2.185576	-0.889722
8.256309	7.000000	7.963679	-1.569680	-0.382498
9.250589	8.000000	8.963679	-1.211542	-0.126142
11.242194	10.000000	10.963679	-0.741897	0.071165
13.236330	12.000000	12.963679	-0.522489	0.115531
15.232004	14.000000	14.963679	-0.380944	0.115288
18.227293	17.000000	17.963679	-0.259558	0.095378
21.223913	20.000000	20.963679	-0.186155	0.074561
24.721006	23.500000	24.463679	-0.133342	0.055530
28.218820	27.000000	27.963679	-0.099637	0.041843
3.019810	1.840310	2.073065	96.357810	95.406359
3.118647	1.937207	2.170615	73.409772	73.008876
3.217555	2.034404	2.268378	55.570822	56.100391
3.316529	2.131861	2.366328	41.848531	43.253924
3.415563	2.229542	2.464443	31.365839	33.445503
3.514652	2.327421	2.562703	23.445650	25.928691
3.613791	2.425473	2.661094	17.495188	20.152227
3.712976	2.523678	2.759599	13.061427	15.704618
3.812204	2.622018	2.858209	9.757683	12.276000
3.911471	2.720480	2.956912	7.340881	9.631361
4.010774	2.819049	3.055699	5.572442	7.591423
4.110111	2.917717	3.154563	4.272635	6.018770
4.209480	3.016471	3.253496	3.334885	4.807673
4.408303	3.214212	3.451547	2.208100	3.162195
4.607227	3.412216	3.649811	1.673873	2.199139
4.706724	3.511303	3.749012	1.537217	1.882891
4.806241	3.610440	3.848254	1.455961	1.644025
4.905778	3.709624	3.947535	1.408632	1.464682
5.005334	3.808850	4.046850	1.387771	1.330973
5.104907	3.908116	4.146199	1.386291	1.232103
5.602999	4.404943	4.643363	1.415507	1.024721
6.101404	4.902415	5.141077	1.416777	0.989539
6.600050	5.400354	5.639195	1.364987	0.972225
7.098886	5.898641	6.137619	1.283516	0.940758
8.096990	6.895960	7.135129	1.047422	0.839959
9.095510	7.893958	8.133251	0.889000	0.722881
10.094323	8.892405	9.131783	0.715985	0.613053
11.093350	9.891166	10.130606	0.628185	0.517988
12.092538	10.890155	11.129639	0.530884	0.438344
13.091850	11.889313	12.128832	0.418136	0.372456
14.091259	12.888602	13.128148	0.393435	0.318125
15.090747	13.887994	14.127561	0.345930	0.273261
17.089902	15.887006	16.126604	0.269592	0.205099
19.089235	17.886240	18.125859	0.218256	0.157299
21.088694	19.885627	20.125262	0.180524	0.123013
24.088050	22.884909	23.124560	0.140279	0.087821
27.087550	25.884358	26.124019	0.112483	0.064763
5.147264	5.147264	4.500000	5.141171	3.707980
5.246185	5.246185	4.600000	4.969657	3.520936
5.345146	5.345146	4.700000	4.810492	3.352529
5.444144	5.444144	4.800000	4.650359	3.199896
5.543179	5.543179	4.900000	4.506709	3.060696
5.642248	5.642248	5.000000	4.364317	2.933011
5.741349	5.741349	5.100000	4.230952	2.815261
5.840480	5.840480	5.200000	4.101348	2.706142
5.939641	5.939641	5.300000	3.981006	2.604572
6.038830	6.038830	5.400000	3.870843	2.509649
6.138044	6.138044	5.500000	3.756382	2.420619
6.634472	6.634472	6.000000	3.244972	2.044703
7.131398	7.131398	6.500000	2.817465	1.751807
7.628727	7.628727	7.000000	2.453545	1.515738
8.126383	8.126383	7.500000	2.165393	1.321591
8.624310	8.624310	8.000000	1.928993	1.159763
9.620810	9.620810	9.000000	1.523966	0.907889
10.617968	10.617968	10.000000	1.255433	0.724073
11.615614	11.615614	11.000000	1.067509	0.586683
12.613634	12.613634	12.000000	0.861997	0.481921
13.611944	13.611944	13.000000	0.746491	0.400651
15.109828	15.109828	14.500000	0.606065	0.309702
16.608094	16.608094	16.000000	0.499945	0.244287
18.606217	18.606217	18.000000	0.397174	0.182810
20.604704	20.604704	20.000000	0.323385	0.140325
23.602915	23.602915	23.000000	0.246409	0.098122
26.601529	26.601529	26.000000	0.194352	0.071269
29.600424	29.600424	29.000000	0.157521	0.053380
32.599523	32.599523	32.000000	0.130510	0.041008
35.598773	35.598773	35.000000	0.110138	0.032180
2.336912	2.336912	2.800000	5.547574	-1.448544
2.384239	2.384239	2.850000	2.890166	-3.260776
2.431673	2.431673	2.900000	0.613472	-4.780674
2.479208	2.479208	2.950000	-1.327147	-6.046495
2.526837	2.526837	3.000000	-2.967040	-7.091710
2.622362	2.622362	3.100000	-5.506741	-8.633797
2.718208	2.718208	3.200000	-7.271685	-9.599939
2.814344	2.814344	3.300000	-8.451606	-10.137775
2.910740	2.910740	3.400000	-9.174409	-10.360104
3.007371	3.007371	3.500000	-9.589352	-10.352929
3.104215	3.104215	3.600000	-9.769468	-10.181651
3.201254	3.201254	3.700000	-9.761388	-9.895826
3.298470	3.298470	3.800000	-9.627050	-9.532833
3.395847	3.395847	3.900000	-9.407803	-9.120708
3.493372	3.493372	4.000000	-9.139562	-8.680324
3.688821	3.688821	4.200000	-8.489698	-7.772160
3.884733	3.884733	4.400000	-7.800921	-6.887062
4.179327	4.179327	4.700000	-6.812254	-5.680805
4.474639	4.474639	5.000000	-5.945378	-4.653942
4.968075	4.968075	5.500000	-4.757978	-3.322097
5.462704	5.462704	6.000000	-3.875376	-2.372127
6.454447	6.454447	7.000000	-2.745909	-1.215424
7.448397	7.448397	8.000000	-2.047362	-0.616488
9.440133	9.440133	10.000000	-1.279462	-0.120365
12.432713	12.432713	13.000000	-0.756383	0.060010
16.427030	16.427030	17.000000	-0.440911	0.080025
20.923233	20.923233	21.500000	-0.272806	0.061475
26.420347	26.420347	27.000000	-0.170566	0.040890
32.418316	32.418316	33.000000	-0.112122	0.026669
3.198218	3.198218	3.124907	5.046914	2.912563
3.246705	3.246705	3.174514	4.344226	2.326513
3.295238	3.295238	3.224134	3.739206	1.820332
3.343815	3.343815	3.273766	3.221878	1.384257
3.392432	3.392432	3.323408	2.776747	1.009700
3.441089	3.441089	3.373061	2.395936	0.689104
3.489784	3.489784	3.422724	2.070896	0.415818
3.587282	3.587282	3.522079	1.539385	-0.011556
3.684915	3.684915	3.621469	1.161089	-0.311390
3.782670	3.782670	3.720892	0.883351	-0.513930
3.880541	3.880541	3.820346	0.695455	-0.642651
3.978517	3.978517	3.919827	0.557418	-0.715767
4.076591	4.076591	4.019333	0.460084	-0.747391
4.174757	4.174757	4.118864	0.401313	-0.748444
4.273008	4.273008	4.218417	0.356088	-0.727355
4.371338	4.371338	4.317990	0.329208	-0.690612
4.469742	4.469742	4.417583	0.308683	-0.643184
4.568216	4.568216	4.517194	0.297741	-0.588862
5.061482	5.061482	5.015480	0.302665	-0.292307
5.358040	5.358040	5.314606	0.315759	-0.133859
5.654962	5.654962	5.613826	0.318870	-0.002271
5.952193	5.952193	5.913124	0.320579	0.102623
6.249688	6.249688	6.212491	0.301863	0.183861
6.547411	6.547411	6.511915	0.276191	0.245259
6.845334	6.845334	6.811391	0.248389	0.290511
7.143430	7.143430	7.110910	0.240266	0.322859
7.441680	7.441680	7.410468	0.225504	0.345011
7.740064	7.740064	7.710061	0.219193	0.359172
8.038569	8.038569	8.009684	0.193977	0.367112
8.536310	8.536310	8.509115	0.162710	0.370216
9.034301	9.034301	9.008609	0.122125	0.364665
9.532502	9.532502	9.508157	0.126514	0.353719
10.030882	10.030882	10.007749	0.117621	0.339563
10.529416	10.529416	10.507380	0.114238	0.323661
11.028082	11.028082	11.007045	0.104542	0.306989
3.105708	3.105708	3.601540	-9.770754	-10.178008
3.075158	3.136788	3.601540	-9.771819	-10.176786
3.045190	3.168343	3.601540	-9.781463	-10.173075
3.015858	3.200322	3.601540	-9.806989	-10.166742
2.987218	3.232674	3.601540	-9.840974	-10.157567
2.959326	3.265349	3.601540	-9.882124	-10.145253
2.932237	3.298298	3.601540	-9.927405	-10.129431
2.906007	3.331474	3.601540	-9.978737	-10.109670
2.880691	3.364830	3.601540	-10.036541	-10.085492
2.856346	3.398320	3.601540	-10.099686	-10.056379
2.833026	3.431901	3.601540	-10.165543	-10.021790
2.810787	3.465530	3.601540	-10.231382	-9.981171
2.789680	3.499164	3.601540	-10.299619	-9.933972
2.769758	3.532764	3.601540	-10.359623	-9.879655
2.751071	3.566290	3.601540	-10.415298	-9.817706
2.733667	3.599703	3.601540	-10.465240	-9.747645
2.717593	3.632967	3.601540	-10.508339	-9.669028
2.702892	3.666045	3.601540	-10.543862	-9.581458
2.689605	3.698904	3.601540	-10.567667	-9.484582
2.677768	3.731509	3.601540	-10.578475	-9.378093
2.675040	3.739616	3.601540	-10.579011	-9.349937
2.672405	3.747705	3.601540	-10.578564	-9.321160
2.669864	3.755776	3.601540	-10.577131	-9.291757
2.667416	3.763827	3.601540	-10.574713	-9.261727
2.658579	3.795827	3.601540	-10.555315	-9.135260
2.651283	3.827479	3.601540	-10.518363	-8.998501
2.645549	3.858753	3.601540	-10.463061	-8.851290
2.641394	3.889621	3.601540	-10.388666	-8.693491
2.638832	3.920054	3.601540	-10.294649	-8.524985
2.639430	3.994066	3.601540	-9.969702	-8.056247
2.650002	4.064810	3.601540	-9.509318	-7.518817
2.670351	4.131929	3.601540	-8.923730	-6.912317
2.700103	4.195097	3.601540	-8.213618	-6.237779
2.738728	4.254021	3.601540	-7.393434	-5.498437
2.785572	4.308434	3.601540	-6.477829	-4.700382
2.839881	4.358099	3.601540	-5.489895	-3.852796
2.900835	4.402805	3.601540	-4.458115	-2.967646
2.967576	4.442365	3.601540	-3.399390	-2.058931
3.039232	4.476619	3.601540	-2.332650	-1.141655
3.114939	4.505430	3.601540	-1.271775	-0.230770
3.193853	4.528684	3.601540	-0.247310	0.659733
3.275164	4.546291	3.601540	0.750465	1.517473
3.358103	4.558182	3.601540	1.700505	2.332046
3.441943	4.564312	3.601540	2.596800	3.095129
3.526005	4.564658	3.601540	3.433909	3.800396
3.609656	4.559218	3.601540	4.202643	4.443299
3.692308	4.548013	3.601540	4.905728	5.020783
3.163026	3.163026	3.126298	4.413646	2.173734
3.192152	3.192152	3.155763	3.990607	1.833360
3.221294	3.221294	3.185238	3.604175	1.522375
3.250452	3.250452	3.214723	3.252246	1.238560
3.279624	3.279624	3.244217	2.932508	0.979864
3.308812	3.308812	3.273720	2.638495	0.744381
3.338014	3.338014	3.303232	2.373244	0.530351
3.367230	3.367230	3.332753	2.132878	0.336140
3.396459	3.396459	3.362282	1.914761	0.160234
3.425702	3.425702	3.391820	1.716585	0.001233
3.454958	3.454958	3.421365	1.535683	-0.142165
3.484227	3.484227	3.450919	1.358000	-0.271162
3.533035	3.533035	3.500192	1.118838	-0.457152
3.581876	3.581876	3.549485	0.917478	-0.610885
3.630749	3.630749	3.598797	0.744695	-0.736478
3.679652	3.679652	3.648129	0.599634	-0.837560
